Country,City or Region (if applicable),Resolution,Year,Month (if applicable),Pollutant,Concentration,Unit,Method of Measurement,Data Source (Link),(Comments)
India,New Delhi,Monthly,2015,8,PM2.5,32.80781671,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,9,PM2.5,49.88198582,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,10,PM2.5,104.0450785,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,11,PM2.5,236.309901,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2015,12,PM2.5,240.3493188,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,1,PM2.5,285.6149194,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,2,PM2.5,142.1889368,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,3,PM2.5,80.87673049,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,4,PM2.5,89.03777778,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,5,PM2.5,72.66548295,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,6,PM2.5,48.96472222,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,7,PM2.5,38.00061069,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,8,PM2.5,30.56142473,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,9,PM2.5,47.08730385,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,10,PM2.5,126.7255088,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,11,PM2.5,296.630441,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2016,12,PM2.5,215.8180108,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,1,PM2.5,165.3396601,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,2,PM2.5,106.15024,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,3,PM2.5,73.65142469,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,4,PM2.5,79.82481203,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,5,PM2.5,80.73550624,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,6,PM2.5,47.39472222,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,7,PM2.5,30.44247312,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,8,PM2.5,34.66450382,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,9,PM2.5,52.60746004,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,10,PM2.5,146.4600559,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,11,PM2.5,271.8801389,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2017,12,PM2.5,210.5160377,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,1,PM2.5,224.6591398,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,2,PM2.5,121.651468,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,3,PM2.5,82.37405914,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,4,PM2.5,71.58529412,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,5,PM2.5,72.0433518,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,6,PM2.5,70.11448468,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,7,PM2.5,38.19661705,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,8,PM2.5,31.8124424,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,9,PM2.5,37.28925477,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,10,PM2.5,112.9019471,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,11,PM2.5,181.7738028,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,New Delhi,Monthly,2018,12,PM2.5,208.0239247,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$New_Delhi,
India,Chennai,Monthly,2015,1,PM2.5,39.1,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,2,PM2.5,32.48333333,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,3,PM2.5,34.06895565,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,4,PM2.5,13.90045802,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,5,PM2.5,30.4726,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,6,PM2.5,20.6420712,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,7,PM2.5,23.56450567,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,8,PM2.5,20.27725118,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,9,PM2.5,19.31275168,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,10,PM2.5,26.97439199,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,11,PM2.5,29.37933333,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2015,12,PM2.5,39.93658537,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,1,PM2.5,48.81722561,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,2,PM2.5,35.83245283,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,3,PM2.5,26.36463023,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,4,PM2.5,17.73533225,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,5,PM2.5,22.06784232,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,6,PM2.5,43.33063584,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,7,PM2.5,33.45489614,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,8,PM2.5,35.85939227,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,9,PM2.5,36.02978339,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,10,PM2.5,60.18340611,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,11,PM2.5,68.71617647,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2016,12,PM2.5,68.26960352,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,1,PM2.5,48.08241758,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,2,PM2.5,42.63590604,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,3,PM2.5,24.84036568,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,4,PM2.5,25.75432836,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,5,PM2.5,22.98423989,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,6,PM2.5,20.34220963,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,7,PM2.5,25.59548564,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,8,PM2.5,22.28352113,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,9,PM2.5,21.40027933,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,10,PM2.5,38.26608947,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,11,PM2.5,47.40302115,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2017,12,PM2.5,61.47964237,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,1,PM2.5,69.64224966,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,2,PM2.5,43.70132013,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,3,PM2.5,17.96323077,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,4,PM2.5,15.69303977,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,5,PM2.5,17.02360335,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,6,PM2.5,25.30548341,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,7,PM2.5,25.34435262,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,8,PM2.5,19.74156805,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,9,PM2.5,19.6,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,10,PM2.5,13.79428571,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,11,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Chennai,Monthly,2018,12,PM2.5,53.31762376,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Chennai,
India,Kolkata,Monthly,2015,1,PM2.5,439,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,2,PM2.5,55.82636364,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,3,PM2.5,77.61823529,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,4,PM2.5,38.40905292,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,5,PM2.5,30.37292517,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,6,PM2.5,22.61575246,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,7,PM2.5,16.16836555,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,8,PM2.5,11.51007874,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,9,PM2.5,32.5226378,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,10,PM2.5,65.86790831,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,11,PM2.5,129.1545455,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2015,12,PM2.5,182.6103774,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,1,PM2.5,206.6649596,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,2,PM2.5,113.8995455,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,3,PM2.5,72.26450663,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,4,PM2.5,40.8815493,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,5,PM2.5,34.66616022,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,6,PM2.5,30.40097902,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,7,PM2.5,32.28608108,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,8,PM2.5,32.21123139,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,9,PM2.5,21.44319444,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,10,PM2.5,68.15485636,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,11,PM2.5,167.8913616,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2016,12,PM2.5,195.0233784,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,1,PM2.5,174.6874317,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,2,PM2.5,142.7061189,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,3,PM2.5,69.98413133,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,4,PM2.5,45.75330396,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,5,PM2.5,40.47510373,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,6,PM2.5,32.97311978,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,7,PM2.5,33.38719346,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,8,PM2.5,34.07804878,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,9,PM2.5,35.50431755,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,10,PM2.5,47.66977058,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,11,PM2.5,113.1631498,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2017,12,PM2.5,166.9613314,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,1,PM2.5,226.4215924,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,2,PM2.5,123.3124251,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,3,PM2.5,81.83145161,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,4,PM2.5,42.18694268,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,5,PM2.5,32.840553,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,6,PM2.5,41.08024263,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,7,PM2.5,30.69011194,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,8,PM2.5,31.56854962,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,9,PM2.5,43.40619835,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,10,PM2.5,74.39192825,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,11,PM2.5,140.4159226,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Kolkata,Monthly,2018,12,PM2.5,163.370725,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Kolkata,
India,Mumbai,Monthly,2015,1,PM2.5,165.8,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,2,PM2.5,59.84516129,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,3,PM2.5,73.16100386,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,4,PM2.5,46.48392603,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,5,PM2.5,24.83937754,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,6,PM2.5,19.83270073,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,7,PM2.5,16.29867424,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,8,PM2.5,15.85569106,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,9,PM2.5,31.0191092,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,10,PM2.5,67.86048851,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
India,Mumbai,Monthly,2015,11,PM2.5,77.5016055,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#India$Mumbai,
